,Resolution,pert,pressure,T,tk,q,qcloud,qice,qsnow,qrain,qgraup,rh,Model,pert_group,neg
6769,1 km,q 0.0002 @412,165.55930122105292,1.0235500551245875,0.6123770622256188,0.49585955471009996,-6.421555317907679e-13,-0.08526990311202604,0.6424694621228,3.5270453671109106e-40,-0.1842582810788,-1.149303930853648,MONC,q 0.0002 @412,False
6852,1 km,q 0.0002 @500,165.55930122105292,1.0530759016468778,0.6300420030485725,0.5968292364896001,-6.421555317907749e-13,-0.0415636148230285,0.8361005815849,1.1944515415998018e-36,0.06014125940804853,-0.6056337162607263,MONC,q 0.0002 @500,False
6935,1 km,q 0.0002 @600,165.55930122105292,0.9778336502727142,0.5850255149724716,0.5517806664232,-6.421555317907749e-13,-0.05168471200276079,0.2916630929822,3.3390157335748378e-43,-0.06794236152835811,-0.5706352545525064,MONC,q 0.0002 @600,False
7018,1 km,q 0.0002 @730,165.55930122105292,0.9166869799709048,0.5484422349102828,0.5306917738657,-6.006816264230777e-13,-0.04879476537675821,0.8958164221487,8.628812331119523e-43,0.1483420192078,-0.437874102181226,MONC,q 0.0002 @730,False
7101,1 km,q 0.0002 @850,165.55930122105292,0.9346957890834914,0.5592166778047271,0.5273862923141001,-2.833920326275894e-13,-0.05080016868143521,1.5255696689687999,3.0487454066555345e-19,0.3619357042576,-0.548599715625201,MONC,q 0.0002 @850,False
4179,4 km,T 0.5 @412,160.0,0.8644047379493713,0.5128107666969299,0.49141725897789,0.0,0.08953405171632767,0.10621128231287003,0.0,-0.04482677951455116,0.17497909615348453,WRF,T 0.5 @412,False
4270,4 km,T 0.5 @500,160.0,0.8437486886978149,0.500522255897522,0.4758627414703369,0.0,0.1118793934583664,1.4139736890792847,0.0,0.14721983671188354,0.14322722130573223,WRF,T 0.5 @500,False
4361,4 km,T 0.5 @600,160.0,0.8934969902038574,0.5298907160758972,0.5050926804542542,0.0,0.08102656155824661,0.5958387851715088,0.0,0.0749833956360817,0.1513449073655853,WRF,T 0.5 @600,False
4452,4 km,T 0.5 @730,160.0,0.7893754839897156,0.4682330787181854,0.4474988877773285,0.0,0.09732849150896072,0.3287453353404999,0.0,0.028924696147441864,0.16228917586400057,WRF,T 0.5 @730,False
4543,4 km,T 0.5 @850,160.0,0.6070241332054138,0.35998156666755676,0.3357923626899719,0.0,0.05802622064948082,-0.022233588621020317,0.0,0.08952333778142929,0.0737705520715409,WRF,T 0.5 @850,False
5089,4 km,q 0.0002 @412,160.0,0.9369677305221558,0.5558696985244751,0.532924234867096,0.0,0.033819373697042465,-0.967231035232544,0.0,-0.1008482426404953,0.17555720724902618,WRF,q 0.0002 @412,False
5180,4 km,q 0.0002 @500,160.0,0.9425504803657532,0.5591509342193604,0.5378168821334839,0.0,0.07822030782699585,0.30227893590927124,0.0,0.049021460115909576,0.19352871023543786,WRF,q 0.0002 @500,False
5271,4 km,q 0.0002 @600,160.0,1.0342013835906982,0.6134212017059326,0.5897120237350464,0.0,0.12715338170528412,1.0846171379089355,0.0,0.1918298304080963,0.1867016212824278,WRF,q 0.0002 @600,False
5362,4 km,q 0.0002 @730,160.0,0.9716050624847412,0.5761774182319641,0.5523137450218201,0.0,0.05281158164143562,-0.2198447734117508,0.0,0.059941623359918594,0.17468864990263336,WRF,q 0.0002 @730,False
5453,4 km,q 0.0002 @850,160.0,0.9342731833457947,0.5540505051612854,0.522822916507721,0.0,0.11276977509260178,0.7782683968544006,0.0,0.22233711183071136,0.10924475220274606,WRF,q 0.0002 @850,False
2359,100 m,T 0.5 @412,160.0,0.7556983828544617,0.44766584038734436,0.10952485352754593,0.0,0.03219231218099594,-2.9791347980499268,0.0,0.12155932188034058,-1.3572265908368222,WRF,T 0.5 @412,False
2450,100 m,T 0.5 @500,160.0,,,,,,,,,,WRF,T 0.5 @500,False
2541,100 m,T 0.5 @600,160.0,,,,,,,,,,WRF,T 0.5 @600,False
2632,100 m,T 0.5 @730,160.0,,,,,,,,,,WRF,T 0.5 @730,False
2723,100 m,T 0.5 @850,160.0,0.6021316647529602,0.3566897511482239,0.08531855046749115,0.0,0.12770093977451324,9.387632369995117,0.0,1.633339524269104,-1.134938584809675,WRF,T 0.5 @850,False
3269,100 m,q 0.0002 @412,160.0,1.153165340423584,0.6831185221672058,0.17786599695682526,0.0,0.35581693053245544,13.779808044433594,0.0,0.17669641971588135,-1.8641324858344988,WRF,q 0.0002 @412,False
3360,100 m,q 0.0002 @500,160.0,,,,,,,,,,WRF,q 0.0002 @500,False
3451,100 m,q 0.0002 @600,160.0,,,,,,,,,,WRF,q 0.0002 @600,False
3542,100 m,q 0.0002 @730,160.0,,,,,,,,,,WRF,q 0.0002 @730,False
3633,100 m,q 0.0002 @850,160.0,0.6863608360290527,0.40659019351005554,0.08699797838926315,0.0,0.20387002825737,-1.8680988550186157,0.0,-0.36808672547340393,-1.513609515208861,WRF,q 0.0002 @850,False
539,1 km,T 0.5 @412,160.0,0.8242892622947693,0.48886632919311523,0.39775240421295166,0.0,0.15399684011936188,1.0069588422775269,0.0,0.09743458777666092,0.0929941550431718,WRF,T 0.5 @412,False
630,1 km,T 0.5 @500,160.0,0.7682086825370789,0.45547109842300415,0.3650745749473572,0.0,0.026946930214762688,-0.6989725828170776,0.0,-0.015848953276872635,0.041785860480533656,WRF,T 0.5 @500,False
721,1 km,T 0.5 @600,160.0,0.7041623592376709,0.41740232706069946,0.3316541612148285,0.0,0.019567076116800308,-0.44315943121910095,0.0,-0.011350149288773537,0.018391646215794085,WRF,T 0.5 @600,False
812,1 km,T 0.5 @730,160.0,0.6447834968566895,0.38216549158096313,0.30291733145713806,0.0,-0.005752444267272949,-0.8602997660636902,0.0,0.0067713912576437,0.017413896404700074,WRF,T 0.5 @730,False
903,1 km,T 0.5 @850,160.0,0.40264692902565,0.23871742188930511,0.18770386278629303,0.0,-0.0031340818386524916,-1.04939866065979,0.0,-0.0477413572371006,0.01285687725010091,WRF,T 0.5 @850,False
1449,1 km,q 0.0002 @412,160.0,1.0184108018875122,0.6039625406265259,0.49128642678260803,0.0,0.13564205169677734,1.0572504997253418,0.0,0.09691119939088821,0.0781915181734183,WRF,q 0.0002 @412,False
1540,1 km,q 0.0002 @500,160.0,0.9874855279922485,0.5855212807655334,0.47551560401916504,0.0,0.08336612582206726,0.24594222009181976,0.0,0.04697868600487709,0.07264766475389936,WRF,q 0.0002 @500,False
1631,1 km,q 0.0002 @600,160.0,1.0228075981140137,0.6062642335891724,0.4917415678501129,0.0,0.02942189946770668,0.1774044930934906,0.0,0.13242726027965546,0.0578024347621929,WRF,q 0.0002 @600,False
1722,1 km,q 0.0002 @730,160.0,0.7999243140220642,0.4741764962673187,0.37746158242225647,0.0,0.04758603870868683,0.6069580316543579,0.0,0.13361677527427673,0.013709204861179991,WRF,q 0.0002 @730,False
1813,1 km,q 0.0002 @850,160.0,0.7484928965568542,0.44371500611305237,0.3548277020454407,0.0,0.01104071456938982,-0.6059355735778809,0.0,0.01668369211256504,0.03665815962812772,WRF,q 0.0002 @850,False
7185,500 m,T 0.5 @500,158.78758694496352,0.6961476028723723,0.4072842777129892,0.18666364583620002,8.148603221735709e-09,-0.7121251207457,3.1466052974015,-4.757830902653877e-16,0.5351158707606,-0.4210703728355582,MONC,T 0.5 @500,False
7268,500 m,T 0.5 @850,158.78758694496352,0.5952153254938821,0.3482333960890002,0.15905728248360002,-1.1796146639687665e-08,-0.7959418311604001,1.6711975467414,-4.960930709114029e-16,0.3598275730787,-0.3589832367466954,MONC,T 0.5 @850,False
7351,500 m,q 0.0002 @500,158.78758694496352,1.063883073707359,0.6224295644459232,0.3024187012109,-2.014260460622076e-08,-0.7637735746729,4.4170556163646,-4.599537251324582e-16,0.8093315302196,-0.447294966638239,MONC,q 0.0002 @500,False
7434,500 m,q 0.0002 @850,158.78758694496352,0.8406429059589299,0.4918219029345607,0.2385460398509,-1.5853043845128542e-09,-0.6564608120302999,2.7058213370214,1.5484980266211203e-13,0.5820755451398,-0.3282237875315416,MONC,q 0.0002 @850,False
7932,250 m,T 0.5 @412,158.78758694496352,0.4286702990914932,0.250795481334876,0.09731581659421602,1.7871974551489286e-09,-0.27579562608679997,2.0182276010801,-3.286005357734419e-11,-0.09968458204476051,-0.1795058775471432,MONC,T 0.5 @412,False
8015,250 m,T 0.5 @500,158.78758694496352,0.6255689546742929,0.3659919229957324,0.1497956356545,8.134087672391163e-07,-0.1795523745049,2.1498930483292,-7.123385279363472e-14,0.3168028970725,-0.0994309970505753,MONC,T 0.5 @500,False
8098,250 m,T 0.5 @600,158.78758694496352,0.5181853202261663,0.3031666459798714,0.1253569786258,-1.436690218650913e-08,-0.13873344730200002,1.1182957881076,1.0589591841028525e-12,-0.018251270014065304,-0.0456413572833795,MONC,T 0.5 @600,False
8181,250 m,T 0.5 @730,158.78758694496352,0.5967798028929109,0.3491487006089641,0.13704491679560002,-1.2008826266797886e-08,-0.3002396451439,0.8650558470140001,-7.04211236096854e-14,-0.1178064994915,-0.2025034465888069,MONC,T 0.5 @730,False
8264,250 m,T 0.5 @850,158.78758694496352,0.921899256856932,0.5393612955123217,0.2224167883586,-1.1126353982065501e-07,-0.007187507733967904,1.6486578934809,2.5419805341201585e-12,0.6370282114967,-0.0964332761419228,MONC,T 0.5 @850,False
8347,250 m,q 0.0002 @500,158.78758694496352,0.8258062910990702,0.4831416748592971,0.195942262744,1.6455577328484796e-09,-0.4005319302375,3.5407721858338,-3.2808105506163694e-11,0.134542560072,-0.2430142726246984,MONC,q 0.0002 @500,False
8430,250 m,q 0.0002 @850,158.78758694496352,0.7138896754906909,0.4176643568824545,0.1702720246937,-2.1033019366388723e-09,-0.3539562296693,1.8751205068207,-3.285743683496253e-11,0.09851407327696182,-0.1816256782973866,MONC,q 0.0002 @850,False
5940,1 km,T 0.5 @412,158.78758694496352,0.6357259855808479,0.3758368105524709,0.2889047457916,-2.9285782912519283e-08,-0.009896825523702904,1.1699616461155,-7.955622374934504e-19,0.04553771775817582,-0.205797807661554,MONC,T 0.5 @412,False
6023,1 km,T 0.5 @500,158.78758694496352,0.6948180506655603,0.4107716311734748,0.3188538782968,-2.081947610787008e-08,0.037494801201140765,1.4245570739425,-6.447784691258154e-19,0.25301934645949997,-0.4006211698768069,MONC,T 0.5 @500,False
6106,1 km,T 0.5 @600,158.78758694496352,0.5795507609126389,0.3426264058336698,0.2950174567357,-3.0502720316307826e-08,0.194268700095,1.2433284147136,-7.792312141048398e-19,0.3110144155822,-0.0699871011802812,MONC,T 0.5 @600,False
6189,1 km,T 0.5 @730,158.78758694496352,0.6571113591570565,0.3884796956627951,0.2955042417883,-2.1454299545215918e-08,-0.0567111737655485,1.1799020123131,-3.661347923560305e-19,0.2904271417989,-0.4283800750024298,MONC,T 0.5 @730,False
6272,1 km,T 0.5 @850,158.78758694496352,0.8158961059224907,0.4823521409336706,0.3863512008123,-2.4799620378731663e-08,-0.08940861866020353,1.6789591171477,-7.955622374934504e-19,0.6153539561811,-0.382245228102235,MONC,T 0.5 @850,False
6770,1 km,q 0.0002 @412,158.78758694496352,0.9191722927392902,0.5434083090621015,0.37740984781790005,-6.100531552283864e-08,-0.05592769706261886,0.7485082974317,-1.8579372105326976e-19,-0.05594966612759624,-0.9360534705569848,MONC,q 0.0002 @412,False
6853,1 km,q 0.0002 @500,158.78758694496352,0.9590210500970784,0.5669666191037663,0.4398792542091,-6.100540133513861e-08,-0.025576274187420787,0.9564187591984,-1.5911244749869008e-18,0.1477228888697,-0.5823811823241626,MONC,q 0.0002 @500,False
